rui_location_id,parallel_time
http://purl.org/ccf/1.5/f347d8fc-2552-4b8d-8012-1c06347a6e74,0
http://purl.org/ccf/1.5/2463da02-6c78-4280-a399-df99f4463aa3,0
http://purl.org/ccf/1.5/337750bc-d307-4761-8016-c6adacdcd081,0.272273936
http://purl.org/ccf/1.5/bf143baf-38d8-4976-98bf-b48bbcfe90dd,0
http://purl.org/ccf/1.5/1d5792e9-ce7b-4f10-bc84-8048fc3b0a6f,0
http://purl.org/ccf/1.5/e8f57e46-0e7a-4d2b-b174-749b41a73320,0
http://purl.org/ccf/1.5/27853ce2-3031-4eb3-8aa6-8c7b4acce5e9,0
http://purl.org/ccf/1.5/00087766-0287-467c-9060-b52773db3dce,0
http://purl.org/ccf/1.5/f5397333-dfd4-4904-a657-ba4f0ca02c71,0
http://purl.org/ccf/1.5/6b9d38e2-02db-4cd0-b2b3-455830438f45,0.222183774
http://purl.org/ccf/1.5/4a8c5ff8-62ab-477f-8a57-f2e2fc1ad805,0
http://purl.org/ccf/1.5/f1284ff8-0e59-4a8f-8449-0fe9c952ceb8,0
http://purl.org/ccf/1.5/b70e5ec6-4604-49ba-8a69-1f6c0c1aaf33,0
http://purl.org/ccf/1.5/51081be6-f2b8-45f2-84bd-af6efa6543d8,0
http://purl.org/ccf/0.5/df1c474e-aad4-4c34-a616-5a621a8a2bfa,0
http://purl.org/ccf/1.5/52d43c04-e182-4457-8aae-8c98776ec5be,0.373513498
http://purl.org/ccf/1.5/216564f1-8011-419b-a96c-2ea47a340ed1,0.349708408
http://purl.org/ccf/1.5/be17eeb2-fc0b-45ad-8b5e-3585efa9e69a,0
http://purl.org/ccf/1.5/ca927538-22f5-47bf-82dd-2c4ec127f296,0
http://purl.org/ccf/1.5/ce5f3bd0-f091-49fe-8fe5-67004848078b,0
http://purl.org/ccf/1.5/7439e95d-2761-4183-9055-ca6251da8e09,0
http://purl.org/ccf/1.5/1995aefd-5289-4652-a7e0-cc66c495649f,0.440971813
http://purl.org/ccf/1.5/39e72b20-77e5-45a5-bb0e-f374ea5894ad,0
http://purl.org/ccf/0.5/43a81423-74d2-4803-a805-d745093c2376,0
http://purl.org/ccf/0.5/43a81423-74d2-4803-a805-d745093c2376,0
http://purl.org/ccf/0.5/43a81423-74d2-4803-a805-d745093c2376,0
http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,0
http://purl.org/ccf/1.5/8767caaf-2a70-44b8-b467-fabaec7bdfb8,0.511479877
http://purl.org/ccf/1.5/3156203b-0238-447d-9aae-c4341f2da943,0
http://purl.org/ccf/0.5/c62cd431-dd48-4c1b-9c7b-ca4a683fe084,0
http://purl.org/ccf/0.5/c62cd431-dd48-4c1b-9c7b-ca4a683fe084,0
http://purl.org/ccf/1.5/ba018414-bb8f-4ddb-9586-9d955939f17e,0
http://purl.org/ccf/1.5/0e8b0f2f-d130-4edc-a00b-15db0110ffa9,0
http://purl.org/ccf/1.5/8ae7c9f9-b138-4b44-8aaf-944b7544ff8a,0
http://purl.org/ccf/1.5/995ba5b1-8908-4ff2-8025-077c590ec4b0,0.275908977
http://purl.org/ccf/1.5/91389c45-1a5b-402f-bb31-7201fec98adf,0.282538888
http://purl.org/ccf/1.5/2b5c9f4e-d493-4b9f-9e3e-465c9f91a1ec,0.351415262
http://purl.org/ccf/1.5/625523eb-0886-4096-9e03-bb6252f879f2,0.260882611
http://purl.org/ccf/1.5/61c4b3a5-0190-4586-bfd7-1c3a9a25fc15,0.282407885
http://purl.org/ccf/1.5/6c78fb5d-a676-4c5a-ad24-9c70ccd2d5a4,0.318519441
http://purl.org/ccf/1.5/6bbdd96b-5fae-406c-a0a5-8e20e1bd0d8e,0
http://purl.org/ccf/1.5/3177d8d7-3b26-4aa3-9984-3c112d461446,0.46158485
http://purl.org/ccf/1.5/6f89860a-30df-4b79-8e6d-dd209c959374,0
http://purl.org/ccf/1.5/69d8165e-dce4-4144-9985-8a8f8ae21b4c,0
http://purl.org/ccf/1.5/fd76b9bb-85b0-4dd0-8e60-7c6ec7c95d73,0
http://purl.org/ccf/1.5/82d414d4-59a7-4a61-9d86-278cb73a3ddd,0
http://purl.org/ccf/1.5/1f959974-4f3c-4023-a1af-6e5172d89f2c,0
http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,0.396654014
http://purl.org/ccf/1.5/5df04f61-5fcc-4035-92c3-631f772a6ce0,0.878176202
http://purl.org/ccf/1.5/fc556dba-cfb0-490d-913b-d76717762142,0.913830966
http://purl.org/ccf/1.5/63b2f5a9-5914-4c45-9239-139948a93498,0
http://purl.org/ccf/1.5/0a2ed64b-2a70-4382-90c4-ac9fb6520419,0.326695953
http://purl.org/ccf/1.5/502f175c-9d55-4341-b6ff-0f04d76522d5,0
http://purl.org/ccf/1.5/b09f5826-e6fa-4bec-8054-2fb6e6f202ae,0
http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,0.315266217
http://purl.org/ccf/1.5/37248725-6ed5-4589-ac5a-9951d1a783e7,0.972028458
http://purl.org/ccf/1.5/d14c269b-7528-4830-9b9e-90d4949ee20b,0
http://purl.org/ccf/1.5/bceacee1-bc17-49ba-ab6f-833a9ccde436,0
http://purl.org/ccf/1.5/0d005e9f-bd67-403b-a7fa-66f173fee596,0.289666279
http://purl.org/ccf/1.5/fb4cec06-b147-4277-a6cf-8aa21e294183,0
http://purl.org/ccf/1.5/1f53fe4d-d77b-4508-ba36-22b6b3ac0e53,0
http://purl.org/ccf/1.5/3c6f0725-dbe0-4245-82c4-1f11f2b72ba0,0
http://purl.org/ccf/1.5/3baf4809-eff0-4a0e-8ccb-0d7e6d83f371,0
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,0.491815529
http://purl.org/ccf/1.5/e2bb4165-7965-4c87-bf44-6fb9dfbd950d,0
http://purl.org/ccf/1.5/2468f1c4-6182-4c0a-8dda-81287da09673,0.844517366
http://purl.org/ccf/1.5/3e6555b4-d08d-40b1-a5cc-a2b72ce421e5,0.501328906
http://purl.org/ccf/1.5/1c157889-cdec-4830-91b9-d52e209a845b,0
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,0.882608289
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,0
http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,0.30230222
http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,0.496624144
http://purl.org/ccf/1.5/c89a4a3c-52d7-4508-86fb-b7e5610cb1e0,0
http://purl.org/ccf/1.5/6f055461-adb2-41fe-86c1-50d3afdf9360,0
http://purl.org/ccf/1.5/470a6b74-a31b-4a50-bfff-da1b475c945b,0
http://purl.org/ccf/1.5/bddd9066-3f8c-4330-8e33-23be89ee8a0b,0
http://purl.org/ccf/1.5/c8ce1bee-a81d-4d16-bd9d-20f84718a6b4,0
http://purl.org/ccf/1.5/6add732b-a31a-4c4e-9107-5125558e3374,0
http://purl.org/ccf/1.5/8c2283cd-667a-4fa1-9026-50e30bcfdcd1,0
http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,0
http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,0.464570739
http://purl.org/ccf/1.5/3e6d37df-e4f3-4654-b06d-3a76c2e665ea,0
http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,0.359597434
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,0
http://purl.org/ccf/1.5/23e9d58a-c93f-414b-baf9-3692ea20fd1c,0
http://purl.org/ccf/1.5/1b9792bd-e6a2-4ba8-b9e6-3b3b387df0f1,0
http://purl.org/ccf/1.5/2b38ef86-7e4d-4e27-b9c6-d2015ec49692,0
http://purl.org/ccf/1.5/6fe91946-48bb-485f-9ad0-5f0550d1f2b3,0
http://purl.org/ccf/1.5/75ff443d-c177-4dab-a866-89e9141b73a4,0.522986556
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,0
http://purl.org/ccf/1.5/2ae3cef9-6621-46da-b056-da7bfbadc13b,0.326356427
http://purl.org/ccf/1.5/3c695f26-b7ed-44ad-8e11-894932defa86,0.921214703
http://purl.org/ccf/1.5/5cb72454-f0fb-41d5-9cad-5797e1b447ae,0
http://purl.org/ccf/1.5/cd2f7613-97dc-4fd1-a10e-2343295d76a7,0.278889286
http://purl.org/ccf/1.5/bc516774-fcd9-4022-bc5b-6afd4369dd24,0
http://purl.org/ccf/1.5/65156c43-26ef-4898-83f5-316794b12e72,0
http://purl.org/ccf/1.5/b5efb4f3-6dee-4a3c-b55f-91e6c40c6003,0.217690036
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,0
http://purl.org/ccf/1.5/b5ba9c77-bf58-49bd-b686-7868f9a5c05a,0
http://purl.org/ccf/0.5/ddca4946-3dda-445a-9b7d-367780669123,0
http://purl.org/ccf/1.5/796e2d24-d7d7-4c09-8483-f5b00fccfda6,0
http://purl.org/ccf/1.5/6ee43559-da2f-411b-81a2-a0d0f59fac67,0
http://purl.org/ccf/1.5/dddd9215-b7d9-49d3-9546-ff2582be5f56,0
http://purl.org/ccf/1.5/a07c1de5-7229-4161-9c49-defd3ab029f7,0
http://purl.org/ccf/1.5/cf097162-7c4b-4118-a19a-cc9805b8f467,0
http://purl.org/ccf/1.5/e14f5c1b-7b7d-4c65-9c32-8b60c97c0d89,0
http://purl.org/ccf/1.5/259e4f9f-d24d-4f1f-a0d7-337a46f8dbad,0.264309079
http://purl.org/ccf/1.5/310e2e7f-b97c-4159-a6a0-12340e7b62bb,0.300175948
http://purl.org/ccf/1.5/f82a2e0c-af41-4926-8b71-9ff1baba72d2,0.262508343
http://purl.org/ccf/1.5/4b1f7a66-5bc0-428e-823f-59b5fa048f2a,0.268548872
http://purl.org/ccf/1.5/15a1b81b-8fe1-4bd3-b2ac-d4e6109e235c,0.269692305
http://purl.org/ccf/1.5/ed187544-b1a3-4254-8eb9-df07c05851ae,0.270674054
http://purl.org/ccf/1.5/f8a20a09-a700-439b-a518-60347cd7b156,0.33016107
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,0.253001194
http://purl.org/ccf/1.5/ca4a4754-6937-4d08-9eb0-bf400492c22c,0
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,0.264115665
http://purl.org/ccf/1.5/25c3d20d-d856-4a22-b926-6ee9a5f4a1d4,0.250262471
http://purl.org/ccf/1.5/aae4b64f-ffda-4c18-9db1-e5aa350b0d3b,0
http://purl.org/ccf/1.5/fe3f2139-b0b5-407c-a2a7-414b57c7d032,0.369269964
http://purl.org/ccf/1.5/2abae658-8eb6-46e4-9fa5-728236437b22,0.324263156
http://purl.org/ccf/1.5/2451c3c7-fb05-4b77-8162-2eca223c82c3,0.312769687
http://purl.org/ccf/1.5/7289a3ed-8bde-45a0-8b07-11fb9b0695f8,0.258413402
http://purl.org/ccf/1.5/24e5c050-8c52-48fe-816e-46bfa83693d6,0.271207444
http://purl.org/ccf/1.5/b26d25a3-d586-4f60-af76-96c2183caee0,0.269345629
http://purl.org/ccf/1.5/8c806e90-7d98-4b62-971a-b47d24b63e11,0.265702596
http://purl.org/ccf/1.5/54597ee3-4185-4f99-a477-60fd6bffe7ae,0.277220933
http://purl.org/ccf/1.5/28afc7fa-eba3-4a78-a02a-1b3ee1181911,0
http://purl.org/ccf/1.5/efa6e15f-229a-4ae1-876a-a7eb27f21918,0.277742094
http://purl.org/ccf/1.5/501d2e7e-d6cb-44c1-9fa7-21b738bdbed6,0.258791149
http://purl.org/ccf/1.5/e738d593-e3b5-4fb7-8d2c-b3bda49da993,0.260421222
http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,0.547718636
http://purl.org/ccf/1.5/69ac0df4-f442-4d62-90dc-86fcbc38eb23,0
http://purl.org/ccf/1.5/1994d754-ccc2-4853-94f8-cbd2cbe83fcb,0
http://purl.org/ccf/1.5/385b4883-d021-48d1-b25e-187fe23adfda,0
http://purl.org/ccf/1.5/523dfc47-7270-4eb4-8fed-19dfe32fed69,0
http://purl.org/ccf/1.5/24b08d7f-72e8-4980-8203-27664b892ed3,0
http://purl.org/ccf/1.5/00f945be-8604-4382-834d-707a37498a9a,0
http://purl.org/ccf/1.5/4e2e6f98-ec16-4627-a06a-d3cdc282ee1c,0
http://purl.org/ccf/1.5/72ea5aad-4be7-4478-afc0-7736bc0d90e3,0.304628466
http://purl.org/ccf/1.5/e2cccfa3-5834-42aa-b202-59eaac6473f3,0.242912346
http://purl.org/ccf/1.5/7a70f580-69bd-4766-a2bf-e25d14a3f6d3,0
http://purl.org/ccf/1.5/2e463241-01ee-4048-98b8-ae3ea76347bf,0
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,0.821046093
http://purl.org/ccf/1.5/abab52f8-6fd4-4e3f-8f9c-bb9f5f62785f,0.319287886
http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,0
http://purl.org/ccf/1.5/82566926-7a8f-43a7-9f6a-ae0c463d7a1d,0
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,0
http://purl.org/ccf/1.5/27c90961-5430-4217-ad97-4feaa91cede7,0
http://purl.org/ccf/1.5/ba9d007b-c5c7-4231-80f9-42403a98a6df,0
http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,0.51054892
http://purl.org/ccf/1.5/ba54628b-f2ab-4ce0-a767-32123813092f,0
http://purl.org/ccf/1.5/cef949fe-5100-4175-b87b-0172df815a6a,0
http://purl.org/ccf/1.5/c8745b60-f114-412f-b1b6-a7817e964530,0.265386161
http://purl.org/ccf/1.5/5350fc56-8d8c-42f8-ba35-ebdfe959f168,0.270423699
http://purl.org/ccf/1.5/b6f3c42d-9a6d-447b-9589-d36000c43ed9,0.275308758
http://purl.org/ccf/1.5/1529fffd-6e0e-4fea-bb32-8d6d0ddff52e,0.314190685
http://purl.org/ccf/1.5/f694b595-6543-4b16-add3-6faf1716024d,0.31893256
http://purl.org/ccf/1.5/67d37721-8fe8-4818-94b1-ed7bb1299dae,0
http://purl.org/ccf/1.5/8835013d-ef68-40ae-80fb-c5f07f4cc4c6,0
http://purl.org/ccf/1.5/29e439fb-cfec-4c2d-a14e-3bc60eb8e255,2.26854133
http://purl.org/ccf/1.5/f99fb723-eec0-4037-be29-830ec73c433c,0.253302071
http://purl.org/ccf/1.5/910ee79c-b28b-4b6e-9a34-8891f53555d8,0.417318256
http://purl.org/ccf/1.5/14b3cd07-fd94-4aac-a467-6a287ca0d4b2,0
http://purl.org/ccf/1.5/026751c5-ef86-4f35-a810-5f8adc2887a5,0.421971158
http://purl.org/ccf/1.5/da28394d-789a-4fba-842a-f8ba5046b221,0
http://purl.org/ccf/1.5/b6d2c18b-2e33-4156-b652-b4d5f9c2a9e1,0.492548375
http://purl.org/ccf/1.5/f627a7e1-843e-487d-92ea-1bfa08e7c7cc,0
http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,0.311737087
http://purl.org/ccf/1.5/3b2cb9ee-2a6f-4fb3-bc1b-dbd192d3163c,0.811123488
http://purl.org/ccf/1.5/85765dd5-2197-4361-b4c6-c9d30186044a,0
http://purl.org/ccf/1.5/78ee24bb-4ae4-49e9-bad2-d6f13166b89e,0.505416018
http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,0
http://purl.org/ccf/1.5/e4a44b76-53fd-4c88-9ccf-ba095fcb9673,0
http://purl.org/ccf/1.5/ea1d468d-e988-42cd-8e34-71701e568878,0
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,0
http://purl.org/ccf/1.5/eb92e0e2-838b-4689-b13c-07c3ce31eaf0,0
http://purl.org/ccf/1.5/5c7d77e3-e7e4-4f6c-bf86-01e78c3de7ad,0
http://purl.org/ccf/1.5/cb68d9a5-9884-4eef-afe8-e087cac7bf54,0
http://purl.org/ccf/1.5/08cd7da7-0323-4560-940c-9237a6b3e7c5,0
http://purl.org/ccf/0.5/422a9dca-943a-40f3-967b-c3971d0ec823,0
http://purl.org/ccf/1.5/53797407-9641-4e69-966b-e7aecf6a0ecc,0
http://purl.org/ccf/1.5/794bdabf-3a8f-4fe3-8bd4-8e0e7182ea4d,0
http://purl.org/ccf/1.5/7e37b62c-8e26-451d-8c0f-a24a552421e0,0.276353798
http://purl.org/ccf/1.5/d6ed13f8-3b12-4cf0-8046-325ce92d8f51,0.278074832
http://purl.org/ccf/1.5/72779355-92f4-4a65-9dfc-cad1287134df,0.263767128
http://purl.org/ccf/1.5/06b81c36-7765-4261-b872-f4aae8f7a522,0.262590985
http://purl.org/ccf/1.5/fade6e27-e625-4050-9eb6-f27c13269dbe,0.256404154
http://purl.org/ccf/1.5/6cb4bc28-f7f4-4553-b33a-058a1533e5dc,0.295027497
http://purl.org/ccf/0.5/812d2c8e-557a-48b9-8780-a5c1f53008cb,0
http://purl.org/ccf/0.5/812d2c8e-557a-48b9-8780-a5c1f53008cb,0
http://purl.org/ccf/1.5/ae63de43-3ab8-42c0-a6cd-81ca5de26e81,0
http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,0.794948697
http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,0
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,0
http://purl.org/ccf/1.5/d847d5df-16f5-42ab-810b-5238188394bf,0.160427723
http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,0
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,0
http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,0
http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,0.395867931
http://purl.org/ccf/1.5/2ac29d4f-f7a7-42c1-aee7-725fad96def0,0
http://purl.org/ccf/1.5/c2fe6203-2a4d-41eb-898a-ca22ca1646fa,0
http://purl.org/ccf/1.5/19a9f5af-c334-4e5d-a5f8-4ac2128d0eb5,0
http://purl.org/ccf/1.5/762b6f55-e762-4e77-a676-61ca85ff209b,0
http://purl.org/ccf/1.5/dc29aac6-af08-4fa4-9d58-5cb1d93ee8dc,0.25981585
http://purl.org/ccf/1.5/b730bf41-6de9-423a-bfe6-6da81191d821,0.431515177
http://purl.org/ccf/1.5/4ec452bd-a385-4f7e-9910-79955ea29037,0.286682751
http://purl.org/ccf/1.5/aad49d10-9476-4c72-a8bf-adddaf416e16,0
http://purl.org/ccf/1.5/3eeec08e-33bf-470c-a12d-ceeb2e282134,0.198060658
http://purl.org/ccf/1.5/751807ff-0130-4789-814a-28bdeec62910,0
http://purl.org/ccf/1.5/6ac1278c-a82d-4f1d-aa17-5c52d9f31dc2,0.265456991
http://purl.org/ccf/1.5/344a20b6-07dc-4811-b7ee-18bcf27b2bcc,0
http://purl.org/ccf/1.5/4c56d310-5e6e-46ec-99ff-ca40d788b931,0
http://purl.org/ccf/1.5/6af30778-5444-4431-8617-2419778ad873,0
http://purl.org/ccf/1.5/20f2a36f-cd3c-4ce7-b11f-ef2fea1f50b3,0.265095926
http://purl.org/ccf/1.5/a735387a-f474-4b53-a61f-830c7b1c7f64,0.267529962
http://purl.org/ccf/1.5/23a2a9a5-8bd5-4052-93b4-fadbae561db2,0.269340299
http://purl.org/ccf/1.5/9176deab-081d-44de-9a8b-7ca2a82c5a9b,0.260453182
http://purl.org/ccf/1.5/96f9d9b0-fb6d-416d-a1dc-1c384fb35aad,0.280120672
http://purl.org/ccf/1.5/2beb92fc-8a7c-4179-a376-b571e55e0622,0
http://purl.org/ccf/1.5/70f16514-e190-40b4-adf8-b937b150d733,0.323953718
http://purl.org/ccf/1.5/38ed99d5-8763-449a-b188-d20f8a7db31a,0
http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,0
http://purl.org/ccf/1.5/4a708713-aeaa-4260-b0a3-819465f07866,0.264451171
